crop_id,source_image,crop_path,score,class_id,x1,y1,x2,y2,padding
field041_8_28_1000_ALL_wbc_0002,<FIELDS>/8_28_1000_ALL.png,crops/field041_8_28_1000_ALL_wbc_0002.png,0.21794357895851135,0,326,607,400,639,0.1
field042_8_31_1000_ALL_wbc_0000,<FIELDS>/8_31_1000_ALL.png,crops/field042_8_31_1000_ALL_wbc_0000.png,0.7793503403663635,0,168,239,242,329,0.1
field042_8_31_1000_ALL_wbc_0001,<FIELDS>/8_31_1000_ALL.png,crops/field042_8_31_1000_ALL_wbc_0001.png,0.3704032897949219,0,316,485,372,564,0.1
field042_8_31_1000_ALL_wbc_0002,<FIELDS>/8_31_1000_ALL.png,crops/field042_8_31_1000_ALL_wbc_0002.png,0.26887908577919006,0,148,453,212,546,0.1
field043_8_35_1000_ALL_wbc_0000,<FIELDS>/8_35_1000_ALL.png,crops/field043_8_35_1000_ALL_wbc_0000.png,0.7594459652900696,0,359,118,450,230,0.1
field043_8_35_1000_ALL_wbc_0001,<FIELDS>/8_35_1000_ALL.png,crops/field043_8_35_1000_ALL_wbc_0001.png,0.7291803359985352,0,226,379,303,477,0.1
field044_8_40_1000_ALL_wbc_0000,<FIELDS>/8_40_1000_ALL.png,crops/field044_8_40_1000_ALL_wbc_0000.png,0.7716928124427795,0,137,365,227,473,0.1
field045_8_42_1000_ALL_wbc_0000,<FIELDS>/8_42_1000_ALL.png,crops/field045_8_42_1000_ALL_wbc_0000.png,0.7997239232063293,0,304,393,387,507,0.1
field045_8_42_1000_ALL_wbc_0001,<FIELDS>/8_42_1000_ALL.png,crops/field045_8_42_1000_ALL_wbc_0001.png,0.7901189923286438,0,0,262,55,392,0.1
field045_8_42_1000_ALL_wbc_0002,<FIELDS>/8_42_1000_ALL.png,crops/field045_8_42_1000_ALL_wbc_0002.png,0.7798476815223694,0,14,235,95,344,0.1
field046_8_44_1000_ALL_wbc_0000,<FIELDS>/8_44_1000_ALL.png,crops/field046_8_44_1000_ALL_wbc_0000.png,0.781944751739502,0,86,558,168,639,0.1
field046_8_44_1000_ALL_wbc_0001,<FIELDS>/8_44_1000_ALL.png,crops/field046_8_44_1000_ALL_wbc_0001.png,0.7709813117980957,0,580,65,639,184,0.1
field046_8_44_1000_ALL_wbc_0002,<FIELDS>/8_44_1000_ALL.png,crops/field046_8_44_1000_ALL_wbc_0002.png,0.6700935959815979,0,48,551,116,639,0.1
field047_8_45_1000_ALL_wbc_0000,<FIELDS>/8_45_1000_ALL.png,crops/field047_8_45_1000_ALL_wbc_0000.png,0.7745065689086914,0,225,89,311,216,0.1
field047_8_45_1000_ALL_wbc_0001,<FIELDS>/8_45_1000_ALL.png,crops/field047_8_45_1000_ALL_wbc_0001.png,0.7457515001296997,0,401,272,473,369,0.1
field047_8_45_1000_ALL_wbc_0002,<FIELDS>/8_45_1000_ALL.png,crops/field047_8_45_1000_ALL_wbc_0002.png,0.7359331846237183,0,387,407,469,513,0.1
field047_8_45_1000_ALL_wbc_0003,<FIELDS>/8_45_1000_ALL.png,crops/field047_8_45_1000_ALL_wbc_0003.png,0.6646217107772827,0,0,491,31,592,0.1
field048_8_47_1000_ALL_wbc_0000,<FIELDS>/8_47_1000_ALL.png,crops/field048_8_47_1000_ALL_wbc_0000.png,0.7869421243667603,0,540,172,639,329,0.1
field048_8_47_1000_ALL_wbc_0001,<FIELDS>/8_47_1000_ALL.png,crops/field048_8_47_1000_ALL_wbc_0001.png,0.7699195742607117,0,452,454,532,558,0.1
field049_8_48_1000_ALL_wbc_0000,<FIELDS>/8_48_1000_ALL.png,crops/field049_8_48_1000_ALL_wbc_0000.png,0.7816195487976074,0,481,152,559,255,0.1
field049_8_48_1000_ALL_wbc_0001,<FIELDS>/8_48_1000_ALL.png,crops/field049_8_48_1000_ALL_wbc_0001.png,0.7789499163627625,0,60,432,129,529,0.1
field050_8_50_1000_ALL_wbc_0000,<FIELDS>/8_50_1000_ALL.png,crops/field050_8_50_1000_ALL_wbc_0000.png,0.753535270690918,0,68,322,141,415,0.1
field050_8_50_1000_ALL_wbc_0001,<FIELDS>/8_50_1000_ALL.png,crops/field050_8_50_1000_ALL_wbc_0001.png,0.7499765753746033,0,491,308,574,414,0.1
field050_8_50_1000_ALL_wbc_0002,<FIELDS>/8_50_1000_ALL.png,crops/field050_8_50_1000_ALL_wbc_0002.png,0.6952548623085022,0,445,557,523,639,0.1
field051_8_52_1000_ALL_wbc_0000,<FIELDS>/8_52_1000_ALL.png,crops/field051_8_52_1000_ALL_wbc_0000.png,0.7889667749404907,0,165,331,263,446,0.1
field051_8_52_1000_ALL_wbc_0001,<FIELDS>/8_52_1000_ALL.png,crops/field051_8_52_1000_ALL_wbc_0001.png,0.6960779428482056,0,323,365,390,457,0.1
field051_8_52_1000_ALL_wbc_0002,<FIELDS>/8_52_1000_ALL.png,crops/field051_8_52_1000_ALL_wbc_0002.png,0.6680849194526672,0,335,312,411,404,0.1
field051_8_52_1000_ALL_wbc_0003,<FIELDS>/8_52_1000_ALL.png,crops/field051_8_52_1000_ALL_wbc_0003.png,0.3129139542579651,0,593,367,639,454,0.1
field052_8_53_1000_ALL_wbc_0000,<FIELDS>/8_53_1000_ALL.png,crops/field052_8_53_1000_ALL_wbc_0000.png,0.7275464534759521,0,288,340,362,439,0.1
field053_8_55_1000_ALL_wbc_0000,<FIELDS>/8_55_1000_ALL.png,crops/field053_8_55_1000_ALL_wbc_0000.png,0.80095374584198,0,176,352,275,482,0.1
field054_8_57_1000_ALL_wbc_0000,<FIELDS>/8_57_1000_ALL.png,crops/field054_8_57_1000_ALL_wbc_0000.png,0.7208181619644165,0,313,420,430,573,0.1
field055_8_59_1000_ALL_wbc_0000,<FIELDS>/8_59_1000_ALL.png,crops/field055_8_59_1000_ALL_wbc_0000.png,0.7709237337112427,0,105,341,182,437,0.1
field055_8_59_1000_ALL_wbc_0001,<FIELDS>/8_59_1000_ALL.png,crops/field055_8_59_1000_ALL_wbc_0001.png,0.7618253827095032,0,134,281,209,382,0.1
field056_8_5_1000_ALL_wbc_0000,<FIELDS>/8_5_1000_ALL.png,crops/field056_8_5_1000_ALL_wbc_0000.png,0.7523666024208069,0,456,301,538,396,0.1
field057_8_6_1000_ALL_wbc_0000,<FIELDS>/8_6_1000_ALL.png,crops/field057_8_6_1000_ALL_wbc_0000.png,0.7737204432487488,0,359,450,441,557,0.1
field058_8_7_1000_ALL_wbc_0000,<FIELDS>/8_7_1000_ALL.png,crops/field058_8_7_1000_ALL_wbc_0000.png,0.7507712841033936,0,489,249,565,337,0.1
field058_8_7_1000_ALL_wbc_0001,<FIELDS>/8_7_1000_ALL.png,crops/field058_8_7_1000_ALL_wbc_0001.png,0.7046055197715759,0,507,317,573,389,0.1
field059_8_9_1000_ALL_wbc_0000,<FIELDS>/8_9_1000_ALL.png,crops/field059_8_9_1000_ALL_wbc_0000.png,0.7107686400413513,0,79,443,155,555,0.1
