crop_id,source_image,crop_path,score,class_id,x1,y1,x2,y2,padding
field042_slide_20260908_145011_365_wbc_0000,<FIELDS>/slide_20260908_145011_365.jpg,crops/field042_slide_20260908_145011_365_wbc_0000.png,0.8328332304954529,0,144,241,373,532,0.1
field042_slide_20260908_145011_365_wbc_0001,<FIELDS>/slide_20260908_145011_365.jpg,crops/field042_slide_20260908_145011_365_wbc_0001.png,0.7240861654281616,0,2594,1322,2901,1638,0.1
field043_slide_20260908_145109_046_wbc_0000,<FIELDS>/slide_20260908_145109_046.jpg,crops/field043_slide_20260908_145109_046_wbc_0000.png,0.8174710273742676,0,1580,1351,1931,1680,0.1
field044_slide_20260908_145253_891_wbc_0000,<FIELDS>/slide_20260908_145253_891.jpg,crops/field044_slide_20260908_145253_891_wbc_0000.png,0.8092331290245056,0,522,667,956,1059,0.1
field045_slide_20260908_145322_343_wbc_0000,<FIELDS>/slide_20260908_145322_343.jpg,crops/field045_slide_20260908_145322_343_wbc_0000.png,0.7553827166557312,0,0,27,362,426,0.1
field045_slide_20260908_145322_343_wbc_0001,<FIELDS>/slide_20260908_145322_343.jpg,crops/field045_slide_20260908_145322_343_wbc_0001.png,0.5376752614974976,0,49,1227,369,1568,0.1
field046_slide_20260908_145348_342_wbc_0000,<FIELDS>/slide_20260908_145348_342.jpg,crops/field046_slide_20260908_145348_342_wbc_0000.png,0.8660204410552979,0,3352,603,3661,957,0.1
field047_slide_20260908_145421_778_wbc_0000,<FIELDS>/slide_20260908_145421_778.jpg,crops/field047_slide_20260908_145421_778_wbc_0000.png,0.73271644115448,0,1675,1670,2048,2027,0.1
field048_slide_20260908_145524_199_wbc_0000,<FIELDS>/slide_20260908_145524_199.jpg,crops/field048_slide_20260908_145524_199_wbc_0000.png,0.822593092918396,0,2027,1970,2385,2317,0.1
field048_slide_20260908_145524_199_wbc_0001,<FIELDS>/slide_20260908_145524_199.jpg,crops/field048_slide_20260908_145524_199_wbc_0001.png,0.8060426115989685,0,3493,220,3822,547,0.1
field049_slide_20260908_145817_885_wbc_0000,<FIELDS>/slide_20260908_145817_885.jpg,crops/field049_slide_20260908_145817_885_wbc_0000.png,0.7632874250411987,0,3727,2103,4031,2432,0.1
field050_slide_20260908_145853_264_wbc_0000,<FIELDS>/slide_20260908_145853_264.jpg,crops/field050_slide_20260908_145853_264_wbc_0000.png,0.8264115452766418,0,2616,2685,2906,2973,0.1
field050_slide_20260908_145853_264_wbc_0001,<FIELDS>/slide_20260908_145853_264.jpg,crops/field050_slide_20260908_145853_264_wbc_0001.png,0.7664451003074646,0,3222,852,3542,1178,0.1
field050_slide_20260908_145853_264_wbc_0002,<FIELDS>/slide_20260908_145853_264.jpg,crops/field050_slide_20260908_145853_264_wbc_0002.png,0.7371589541435242,0,1164,572,1445,888,0.1
field050_slide_20260908_145853_264_wbc_0003,<FIELDS>/slide_20260908_145853_264.jpg,crops/field050_slide_20260908_145853_264_wbc_0003.png,0.6736400127410889,0,3303,2353,3678,2691,0.1
field050_slide_20260908_145853_264_wbc_0004,<FIELDS>/slide_20260908_145853_264.jpg,crops/field050_slide_20260908_145853_264_wbc_0004.png,0.5104554295539856,0,3564,1702,3834,1986,0.1
field051_slide_20260908_150014_868_wbc_0000,<FIELDS>/slide_20260908_150014_868.jpg,crops/field051_slide_20260908_150014_868_wbc_0000.png,0.8154823184013367,0,3672,1454,4025,1803,0.1
field051_slide_20260908_150014_868_wbc_0001,<FIELDS>/slide_20260908_150014_868.jpg,crops/field051_slide_20260908_150014_868_wbc_0001.png,0.5396851301193237,0,1012,262,1352,596,0.1
field051_slide_20260908_150014_868_wbc_0002,<FIELDS>/slide_20260908_150014_868.jpg,crops/field051_slide_20260908_150014_868_wbc_0002.png,0.45369577407836914,0,2902,2196,3185,2493,0.1
field052_slide_20260908_150801_829_wbc_0000,<FIELDS>/slide_20260908_150801_829.jpg,crops/field052_slide_20260908_150801_829_wbc_0000.png,0.8378732204437256,0,3467,1810,3719,2081,0.1
field052_slide_20260908_150801_829_wbc_0001,<FIELDS>/slide_20260908_150801_829.jpg,crops/field052_slide_20260908_150801_829_wbc_0001.png,0.8165246248245239,0,2670,1631,2956,1934,0.1
field052_slide_20260908_150801_829_wbc_0002,<FIELDS>/slide_20260908_150801_829.jpg,crops/field052_slide_20260908_150801_829_wbc_0002.png,0.7275658249855042,0,2329,1964,2586,2241,0.1
field053_slide_20260908_150847_798_wbc_0000,<FIELDS>/slide_20260908_150847_798.jpg,crops/field053_slide_20260908_150847_798_wbc_0000.png,0.7958632707595825,0,1778,1093,2125,1442,0.1
field054_slide_20260908_150942_576_wbc_0000,<FIELDS>/slide_20260908_150942_576.jpg,crops/field054_slide_20260908_150942_576_wbc_0000.png,0.7737191915512085,0,783,1407,1207,1842,0.1
field055_slide_20260908_151259_065_wbc_0000,<FIELDS>/slide_20260908_151259_065.jpg,crops/field055_slide_20260908_151259_065_wbc_0000.png,0.7487397789955139,0,196,719,465,1102,0.1
field056_slide_20260908_151347_763_wbc_0000,<FIELDS>/slide_20260908_151347_763.jpg,crops/field056_slide_20260908_151347_763_wbc_0000.png,0.7105550169944763,0,2707,2630,2986,2917,0.1
field057_slide_20260908_151412_086_wbc_0000,<FIELDS>/slide_20260908_151412_086.jpg,crops/field057_slide_20260908_151412_086_wbc_0000.png,0.7362911701202393,0,514,1609,896,1959,0.1
field058_slide_20260908_152452_896_wbc_0000,<FIELDS>/slide_20260908_152452_896.jpg,crops/field058_slide_20260908_152452_896_wbc_0000.png,0.8184805512428284,0,1452,2347,1823,2692,0.1
field059_slide_20260908_152613_788_wbc_0000,<FIELDS>/slide_20260908_152613_788.jpg,crops/field059_slide_20260908_152613_788_wbc_0000.png,0.82773756980896,0,3589,1753,3916,2128,0.1
field060_slide_20260908_152743_658_wbc_0000,<FIELDS>/slide_20260908_152743_658.jpg,crops/field060_slide_20260908_152743_658_wbc_0000.png,0.821073055267334,0,1181,1861,1550,2219,0.1
field061_slide_20260908_153030_381_wbc_0000,<FIELDS>/slide_20260908_153030_381.jpg,crops/field061_slide_20260908_153030_381_wbc_0000.png,0.832892119884491,0,2318,498,2657,844,0.1
field061_slide_20260908_153030_381_wbc_0001,<FIELDS>/slide_20260908_153030_381.jpg,crops/field061_slide_20260908_153030_381_wbc_0001.png,0.6711949706077576,0,885,1685,1193,1994,0.1
field062_slide_20260908_153128_536_wbc_0000,<FIELDS>/slide_20260908_153128_536.jpg,crops/field062_slide_20260908_153128_536_wbc_0000.png,0.8005282282829285,0,1735,1295,2086,1623,0.1
field063_slide_20260908_153208_810_wbc_0000,<FIELDS>/slide_20260908_153208_810.jpg,crops/field063_slide_20260908_153208_810_wbc_0000.png,0.8103504180908203,0,951,99,1323,445,0.1
field064_slide_20260908_154446_399_wbc_0000,<FIELDS>/slide_20260908_154446_399.jpg,crops/field064_slide_20260908_154446_399_wbc_0000.png,0.8207019567489624,0,1438,2111,1838,2505,0.1
field064_slide_20260908_154446_399_wbc_0001,<FIELDS>/slide_20260908_154446_399.jpg,crops/field064_slide_20260908_154446_399_wbc_0001.png,0.8008118867874146,0,1299,986,1689,1316,0.1
field065_slide_20260908_154528_081_wbc_0000,<FIELDS>/slide_20260908_154528_081.jpg,crops/field065_slide_20260908_154528_081_wbc_0000.png,0.84312903881073,0,0,130,329,487,0.1
field065_slide_20260908_154528_081_wbc_0001,<FIELDS>/slide_20260908_154528_081.jpg,crops/field065_slide_20260908_154528_081_wbc_0001.png,0.7706985473632812,0,1271,2711,1675,3039,0.1
field066_slide_20260908_154605_886_wbc_0000,<FIELDS>/slide_20260908_154605_886.jpg,crops/field066_slide_20260908_154605_886_wbc_0000.png,0.7535516023635864,0,0,1625,364,2059,0.1
field067_slide_20260908_154731_567_wbc_0000,<FIELDS>/slide_20260908_154731_567.jpg,crops/field067_slide_20260908_154731_567_wbc_0000.png,0.8267039656639099,0,2702,1917,3049,2259,0.1
field068_slide_20260908_154931_794_wbc_0000,<FIELDS>/slide_20260908_154931_794.jpg,crops/field068_slide_20260908_154931_794_wbc_0000.png,0.6790316700935364,0,1184,1579,1534,1893,0.1
field069_slide_20260908_155010_845_wbc_0000,<FIELDS>/slide_20260908_155010_845.jpg,crops/field069_slide_20260908_155010_845_wbc_0000.png,0.8059061765670776,0,2992,1157,3409,1503,0.1
field070_slide_20260908_155142_600_wbc_0000,<FIELDS>/slide_20260908_155142_600.jpg,crops/field070_slide_20260908_155142_600_wbc_0000.png,0.7941334843635559,0,0,2460,365,2821,0.1
field071_slide_20260908_155208_106_wbc_0000,<FIELDS>/slide_20260908_155208_106.jpg,crops/field071_slide_20260908_155208_106_wbc_0000.png,0.8291980028152466,0,2316,1659,2687,2009,0.1
field071_slide_20260908_155208_106_wbc_0001,<FIELDS>/slide_20260908_155208_106.jpg,crops/field071_slide_20260908_155208_106_wbc_0001.png,0.6990036964416504,0,2872,129,3277,425,0.1
field072_slide_20260908_155249_343_wbc_0000,<FIELDS>/slide_20260908_155249_343.jpg,crops/field072_slide_20260908_155249_343_wbc_0000.png,0.8125596046447754,0,240,1629,596,1951,0.1
field072_slide_20260908_155249_343_wbc_0001,<FIELDS>/slide_20260908_155249_343.jpg,crops/field072_slide_20260908_155249_343_wbc_0001.png,0.807745635509491,0,2940,2448,3334,2801,0.1
field073_slide_20260908_155337_284_wbc_0000,<FIELDS>/slide_20260908_155337_284.jpg,crops/field073_slide_20260908_155337_284_wbc_0000.png,0.837733268737793,0,1730,2448,2078,2794,0.1
field074_slide_20260908_155425_749_wbc_0000,<FIELDS>/slide_20260908_155425_749.jpg,crops/field074_slide_20260908_155425_749_wbc_0000.png,0.8250126242637634,0,2064,1136,2397,1457,0.1
field075_slide_20260908_155657_055_wbc_0000,<FIELDS>/slide_20260908_155657_055.jpg,crops/field075_slide_20260908_155657_055_wbc_0000.png,0.8346750736236572,0,2461,2189,2850,2564,0.1
field075_slide_20260908_155657_055_wbc_0001,<FIELDS>/slide_20260908_155657_055.jpg,crops/field075_slide_20260908_155657_055_wbc_0001.png,0.8296900987625122,0,2327,1760,2697,2101,0.1
field075_slide_20260908_155657_055_wbc_0002,<FIELDS>/slide_20260908_155657_055.jpg,crops/field075_slide_20260908_155657_055_wbc_0002.png,0.8192172646522522,0,3606,335,4003,698,0.1
field076_slide_20260908_155744_279_wbc_0000,<FIELDS>/slide_20260908_155744_279.jpg,crops/field076_slide_20260908_155744_279_wbc_0000.png,0.7856106758117676,0,2517,212,2854,545,0.1
field076_slide_20260908_155744_279_wbc_0001,<FIELDS>/slide_20260908_155744_279.jpg,crops/field076_slide_20260908_155744_279_wbc_0001.png,0.7253431677818298,0,1673,2635,1934,2907,0.1
field077_slide_20260908_155911_633_wbc_0000,<FIELDS>/slide_20260908_155911_633.jpg,crops/field077_slide_20260908_155911_633_wbc_0000.png,0.7534312009811401,0,3520,1515,3871,1883,0.1
field078_slide_20260908_161950_815_wbc_0000,<FIELDS>/slide_20260908_161950_815.jpg,crops/field078_slide_20260908_161950_815_wbc_0000.png,0.8154647350311279,0,2996,392,3368,745,0.1
field078_slide_20260908_161950_815_wbc_0001,<FIELDS>/slide_20260908_161950_815.jpg,crops/field078_slide_20260908_161950_815_wbc_0001.png,0.5907344222068787,0,0,2186,383,2584,0.1
field079_slide_20260908_162028_902_wbc_0000,<FIELDS>/slide_20260908_162028_902.jpg,crops/field079_slide_20260908_162028_902_wbc_0000.png,0.6938032507896423,0,3254,893,3570,1210,0.1
field079_slide_20260908_162028_902_wbc_0001,<FIELDS>/slide_20260908_162028_902.jpg,crops/field079_slide_20260908_162028_902_wbc_0001.png,0.5734614729881287,0,3569,1144,3876,1508,0.1
field080_slide_20260908_162106_814_wbc_0000,<FIELDS>/slide_20260908_162106_814.jpg,crops/field080_slide_20260908_162106_814_wbc_0000.png,0.8326212167739868,0,3134,804,3536,1206,0.1
field081_slide_20260908_162150_128_wbc_0000,<FIELDS>/slide_20260908_162150_128.jpg,crops/field081_slide_20260908_162150_128_wbc_0000.png,0.7987053990364075,0,1459,553,1819,948,0.1
field081_slide_20260908_162150_128_wbc_0001,<FIELDS>/slide_20260908_162150_128.jpg,crops/field081_slide_20260908_162150_128_wbc_0001.png,0.7469517588615417,0,2257,1956,2570,2283,0.1
field082_slide_20260908_162301_918_wbc_0000,<FIELDS>/slide_20260908_162301_918.jpg,crops/field082_slide_20260908_162301_918_wbc_0000.png,0.8159314393997192,0,1788,1541,2134,1872,0.1
field082_slide_20260908_162301_918_wbc_0001,<FIELDS>/slide_20260908_162301_918.jpg,crops/field082_slide_20260908_162301_918_wbc_0001.png,0.6044703722000122,0,1789,1360,2219,1644,0.1
field083_slide_20260908_162342_692_wbc_0000,<FIELDS>/slide_20260908_162342_692.jpg,crops/field083_slide_20260908_162342_692_wbc_0000.png,0.809718906879425,0,3662,1859,4009,2175,0.1
field084_slide_20260908_162425_684_wbc_0000,<FIELDS>/slide_20260908_162425_684.jpg,crops/field084_slide_20260908_162425_684_wbc_0000.png,0.791041374206543,0,1201,980,1608,1366,0.1
field085_slide_20260908_162508_445_wbc_0000,<FIELDS>/slide_20260908_162508_445.jpg,crops/field085_slide_20260908_162508_445_wbc_0000.png,0.567649781703949,0,2368,1706,2773,2096,0.1
field086_slide_20260908_162550_271_wbc_0000,<FIELDS>/slide_20260908_162550_271.jpg,crops/field086_slide_20260908_162550_271_wbc_0000.png,0.8247064352035522,0,3250,1348,3626,1727,0.1
field087_slide_20260908_162723_904_wbc_0000,<FIELDS>/slide_20260908_162723_904.jpg,crops/field087_slide_20260908_162723_904_wbc_0000.png,0.7932600975036621,0,3185,2636,3534,3001,0.1
field087_slide_20260908_162723_904_wbc_0001,<FIELDS>/slide_20260908_162723_904.jpg,crops/field087_slide_20260908_162723_904_wbc_0001.png,0.7444067597389221,0,1803,410,2158,778,0.1
field088_slide_20260908_162851_536_wbc_0000,<FIELDS>/slide_20260908_162851_536.jpg,crops/field088_slide_20260908_162851_536_wbc_0000.png,0.8484432101249695,0,1150,2719,1479,3039,0.1
field088_slide_20260908_162851_536_wbc_0001,<FIELDS>/slide_20260908_162851_536.jpg,crops/field088_slide_20260908_162851_536_wbc_0001.png,0.8217254281044006,0,3464,423,3823,788,0.1
field089_slide_20260908_162938_611_wbc_0000,<FIELDS>/slide_20260908_162938_611.jpg,crops/field089_slide_20260908_162938_611_wbc_0000.png,0.7963602542877197,0,1610,388,1969,740,0.1
field089_slide_20260908_162938_611_wbc_0001,<FIELDS>/slide_20260908_162938_611.jpg,crops/field089_slide_20260908_162938_611_wbc_0001.png,0.7901960015296936,0,785,112,1165,471,0.1
field089_slide_20260908_162938_611_wbc_0002,<FIELDS>/slide_20260908_162938_611.jpg,crops/field089_slide_20260908_162938_611_wbc_0002.png,0.7591926455497742,0,1580,1052,1939,1377,0.1
field090_slide_20260908_163036_243_wbc_0000,<FIELDS>/slide_20260908_163036_243.jpg,crops/field090_slide_20260908_163036_243_wbc_0000.png,0.8503385186195374,0,1308,1165,1644,1485,0.1
field090_slide_20260908_163036_243_wbc_0001,<FIELDS>/slide_20260908_163036_243.jpg,crops/field090_slide_20260908_163036_243_wbc_0001.png,0.8296182751655579,0,0,1843,312,2222,0.1
field091_slide_20260908_163235_697_wbc_0000,<FIELDS>/slide_20260908_163235_697.jpg,crops/field091_slide_20260908_163235_697_wbc_0000.png,0.8149625062942505,0,2148,1928,2554,2299,0.1
field092_slide_20260908_163317_095_wbc_0000,<FIELDS>/slide_20260908_163317_095.jpg,crops/field092_slide_20260908_163317_095_wbc_0000.png,0.8085268139839172,0,1524,901,1860,1249,0.1
field093_slide_20260908_163446_988_wbc_0000,<FIELDS>/slide_20260908_163446_988.jpg,crops/field093_slide_20260908_163446_988_wbc_0000.png,0.7233924865722656,0,2213,888,2556,1226,0.1
field094_slide_20260908_163551_357_wbc_0000,<FIELDS>/slide_20260908_163551_357.jpg,crops/field094_slide_20260908_163551_357_wbc_0000.png,0.8294276595115662,0,2182,157,2499,489,0.1
field094_slide_20260908_163551_357_wbc_0001,<FIELDS>/slide_20260908_163551_357.jpg,crops/field094_slide_20260908_163551_357_wbc_0001.png,0.7957037091255188,0,3319,102,3692,491,0.1
field094_slide_20260908_163551_357_wbc_0002,<FIELDS>/slide_20260908_163551_357.jpg,crops/field094_slide_20260908_163551_357_wbc_0002.png,0.7899473905563354,0,304,1683,633,2038,0.1
