crop_id,source_image,crop_path,score,class_id,x1,y1,x2,y2,padding
field004_Im003_6_wbc_0002,<FIELDS>/Im003_6.jpg,crops/field004_Im003_6_wbc_0002.png,0.7771985530853271,0,508,1021,681,1192,0.1
field004_Im003_6_wbc_0003,<FIELDS>/Im003_6.jpg,crops/field004_Im003_6_wbc_0003.png,0.7682704925537109,0,1555,282,1711,458,0.1
field004_Im003_6_wbc_0004,<FIELDS>/Im003_6.jpg,crops/field004_Im003_6_wbc_0004.png,0.7636367678642273,0,660,88,825,258,0.1
field004_Im003_6_wbc_0005,<FIELDS>/Im003_6.jpg,crops/field004_Im003_6_wbc_0005.png,0.6060624122619629,0,160,47,318,196,0.1
field004_Im003_6_wbc_0006,<FIELDS>/Im003_6.jpg,crops/field004_Im003_6_wbc_0006.png,0.3756678104400635,0,1667,345,1711,501,0.1
field004_Im003_6_wbc_0007,<FIELDS>/Im003_6.jpg,crops/field004_Im003_6_wbc_0007.png,0.35366499423980713,0,356,77,504,222,0.1
field004_Im003_6_wbc_0008,<FIELDS>/Im003_6.jpg,crops/field004_Im003_6_wbc_0008.png,0.19725129008293152,0,1274,30,1478,259,0.1
field004_Im003_6_wbc_0009,<FIELDS>/Im003_6.jpg,crops/field004_Im003_6_wbc_0009.png,0.18834146857261658,0,1086,1134,1280,1332,0.1
field005_Im003_9_wbc_0000,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0000.png,0.8091526031494141,0,1341,698,1528,889,0.1
field005_Im003_9_wbc_0001,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0001.png,0.8074186444282532,0,344,430,559,641,0.1
field005_Im003_9_wbc_0002,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0002.png,0.800624430179596,0,697,906,894,1097,0.1
field005_Im003_9_wbc_0003,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0003.png,0.7802038788795471,0,533,1150,740,1332,0.1
field005_Im003_9_wbc_0004,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0004.png,0.7758976221084595,0,119,562,299,740,0.1
field005_Im003_9_wbc_0005,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0005.png,0.7640953063964844,0,1328,214,1522,393,0.1
field005_Im003_9_wbc_0006,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0006.png,0.7489741444587708,0,183,88,341,253,0.1
field005_Im003_9_wbc_0007,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0007.png,0.735184907913208,0,1291,316,1470,493,0.1
field005_Im003_9_wbc_0008,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0008.png,0.6772359013557434,0,51,279,216,442,0.1
field005_Im003_9_wbc_0009,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0009.png,0.6617034673690796,0,99,147,260,306,0.1
field005_Im003_9_wbc_0010,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0010.png,0.6315542459487915,0,1161,310,1325,492,0.1
field005_Im003_9_wbc_0011,<FIELDS>/Im003_9.jpg,crops/field005_Im003_9_wbc_0011.png,0.27843570709228516,0,722,474,865,615,0.1
field006_Im004_1_wbc_0000,<FIELDS>/Im004_1.jpg,crops/field006_Im004_1_wbc_0000.png,0.8299834728240967,0,970,540,1152,721,0.1
field006_Im004_1_wbc_0001,<FIELDS>/Im004_1.jpg,crops/field006_Im004_1_wbc_0001.png,0.7614246606826782,0,754,456,917,623,0.1
field006_Im004_1_wbc_0002,<FIELDS>/Im004_1.jpg,crops/field006_Im004_1_wbc_0002.png,0.7167032957077026,0,928,650,1060,780,0.1
field006_Im004_1_wbc_0003,<FIELDS>/Im004_1.jpg,crops/field006_Im004_1_wbc_0003.png,0.7111213803291321,0,1593,531,1711,674,0.1
field006_Im004_1_wbc_0004,<FIELDS>/Im004_1.jpg,crops/field006_Im004_1_wbc_0004.png,0.6958649754524231,0,644,135,792,291,0.1
field006_Im004_1_wbc_0005,<FIELDS>/Im004_1.jpg,crops/field006_Im004_1_wbc_0005.png,0.6909516453742981,0,1145,758,1301,909,0.1
field006_Im004_1_wbc_0006,<FIELDS>/Im004_1.jpg,crops/field006_Im004_1_wbc_0006.png,0.6202207207679749,0,872,569,1011,705,0.1
field006_Im004_1_wbc_0007,<FIELDS>/Im004_1.jpg,crops/field006_Im004_1_wbc_0007.png,0.5631051063537598,0,1552,417,1711,578,0.1
field007_Im009_1_wbc_0000,<FIELDS>/Im009_1.jpg,crops/field007_Im009_1_wbc_0000.png,0.8192487359046936,0,343,534,524,721,0.1
field007_Im009_1_wbc_0001,<FIELDS>/Im009_1.jpg,crops/field007_Im009_1_wbc_0001.png,0.8049646019935608,0,808,414,1020,622,0.1
field007_Im009_1_wbc_0002,<FIELDS>/Im009_1.jpg,crops/field007_Im009_1_wbc_0002.png,0.7851055860519409,0,0,280,158,458,0.1
field007_Im009_1_wbc_0003,<FIELDS>/Im009_1.jpg,crops/field007_Im009_1_wbc_0003.png,0.7817260026931763,0,1030,1020,1203,1192,0.1
field007_Im009_1_wbc_0004,<FIELDS>/Im009_1.jpg,crops/field007_Im009_1_wbc_0004.png,0.7335227727890015,0,887,87,1053,258,0.1
field007_Im009_1_wbc_0005,<FIELDS>/Im009_1.jpg,crops/field007_Im009_1_wbc_0005.png,0.6128944158554077,0,1390,44,1555,197,0.1
field007_Im009_1_wbc_0006,<FIELDS>/Im009_1.jpg,crops/field007_Im009_1_wbc_0006.png,0.505723237991333,0,0,343,47,503,0.1
field007_Im009_1_wbc_0007,<FIELDS>/Im009_1.jpg,crops/field007_Im009_1_wbc_0007.png,0.4517642557621002,0,1207,75,1357,225,0.1
field008_Im012_1_wbc_0000,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0000.png,0.8135640025138855,0,188,702,365,884,0.1
field008_Im012_1_wbc_0001,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0001.png,0.7974117398262024,0,1157,432,1363,633,0.1
field008_Im012_1_wbc_0002,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0002.png,0.7806763052940369,0,820,911,1008,1093,0.1
field008_Im012_1_wbc_0003,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0003.png,0.7696166634559631,0,974,1154,1172,1327,0.1
field008_Im012_1_wbc_0004,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0004.png,0.769562304019928,0,189,218,379,392,0.1
field008_Im012_1_wbc_0005,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0005.png,0.7470807433128357,0,392,312,546,486,0.1
field008_Im012_1_wbc_0006,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0006.png,0.7272893786430359,0,1419,568,1585,735,0.1
field008_Im012_1_wbc_0007,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0007.png,0.6965095400810242,0,245,323,416,489,0.1
field008_Im012_1_wbc_0008,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0008.png,0.5703928470611572,0,1373,89,1530,250,0.1
field008_Im012_1_wbc_0009,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0009.png,0.5558299422264099,0,1498,281,1659,439,0.1
field008_Im012_1_wbc_0010,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0010.png,0.490866482257843,0,1452,150,1611,304,0.1
field008_Im012_1_wbc_0011,<FIELDS>/Im012_1.jpg,crops/field008_Im012_1_wbc_0011.png,0.38310912251472473,0,850,476,985,611,0.1
